idpoi;title;layer;type;tipo;subcategoria;address;postcode;phone;web;description;image_uri;lat;lon;mp3_uri;lang
8501;Centro de Divulgación Arqueolóxico Municipal;lugares;37;Edificios singulares;Arquitectura civil;Bajada a la Playa s/n. Saians.;36392;986460812;;Se trata de una iniciativa pionera en Galicia que pretende oordinar, controlar, integrar, racionar y orientar todas las iniciativas en relación con la divulgación, didáctica y puesta en valor de la riqueza arqueológica de Vigo.;http://www.turismodevigo.org/sites/turismodevigo/files/lug123.jpg;421.672.680.419.837;-880.652.151.571.956;;es-ES
8502;Iglesia de Valadares;lugares;37;Edificios singulares;Arquitectura religiosa;Parroquia de Valadares;36314;;;Iglesia rectangular, con nave única, cabecera cuadrada y torre campanario adosada a la fachada, la cual muestra una portada rematada por un frontón que enmarca la representación de san Andrés.;http://www.turismodevigo.org/sites/turismodevigo/files/lug124.jpg;42.177.619.128.566;-872.471.713.210.472;;es-ES
8503;Muíño Maquías;lugares;37;Edificios singulares;Arquitectura popular;Cerca del embalse de Zamáns;36310;;;Se trata de un conjunto etnográfico formado por dos molinos. El principal, además de molino también es vivienda. Ambos conservan todos los canales ya acueductos que llevaban el agua para poner en marcha el molino.;http://www.turismodevigo.org/sites/turismodevigo/files/lug125.jpg;421.582.897.739.415;-869.070.657.279.798;;es-ES
8504;Iglesia de Santo Estevo de Beade;lugares;37;Edificios singulares;Arquitectura religiosa;A Igrexa, s/n;36312;;;La iglesia actual data del siglo XVII. En su atrio se encuentra un crucero, de origen desconocido, que se situó en ese lugar alrededor del 1854.;http://www.turismodevigo.org/sites/turismodevigo/files/lug126.jpg;421.921.964.838.636;-870.648.379.353.185;;es-ES
8505;Iglesia de Santiago de Bembrive;lugares;37;Edificios singulares;Arquitectura religiosa;Parroquia de Bembrive;36313;;;Esta iglesia sufre varias modificaciones a lo largo de su historia. Las piedras trabajadas de sus muros hablan de la posible existencia de una edificación menor.;http://www.turismodevigo.org/sites/turismodevigo/files/lug128.jpg;422.038.660.672.611;-868.673.752.412.871;;es-ES
8506;Cristo do Cacheno;lugares;37;Edificios singulares;Arquitectura religiosa;Baruxáns, s/n;36214;;;El Cristo do Cacheno es uno de los cruceiros más sobresalientes de Galicia.;http://www.turismodevigo.org/sites/turismodevigo/files/lug129.jpg;42.206.352.898.672;-869.837.559.675.137;;es-ES
8507;Mámoas de Chan dos Touciños;lugares;41;Turismo urbano;Patrimonio arqueológico;Candeán;36217;;;En un radio de menos de cien metros fueron localizadas las cuatro mámoas conocidas como de Chan dos Touciños. Monumentos funerarios en los que, al menos en las tres primeras está al descubierto el acceso a la cámara megalitica.;http://www.turismodevigo.org/sites/turismodevigo/files/lug130.jpg;422.494.113.912.042;-86.665.618.445.203;;es-ES
8496;Reitorado da Universidade de Vigo;lugares;37;Edificios singulares;Arquitectura civil;Campus Universidade de Vigo;36310;;;Forma parte del conjunto de Lagoas-Marcosende (centro comercial, aulario y teatro) diseñado por el arquitecto Enric Miralles.;http://www.turismodevigo.org/sites/turismodevigo/files/lug117.jpg;42.170.191.153.903;-86.849.793.333.006;;es-ES
8495;Pazo de San Roque;lugares;37;Edificios singulares;Edificio histórico;San Roque;36204;;;Se trata de una propiedad privada no visitable aunque en la actualidad el parque de este magnífico edificio está abierto al público.;http://www.turismodevigo.org/sites/turismodevigo/files/lug116.jpg;422.272.026.817.145;-871.116.081.833.371;;es-ES
8494;Pazo de Rivera Atienza;lugares;37;Edificios singulares;Edificio histórico;Callejón de Rivera Atienza;36205;986261859;;Destacar la amplia solana que se abre en la fachada posterior del edificio así como el imponente portalón de entrada en el que hay un escudo ovalado.;;422.291.469.204.331;-869.810.573.715.797;;es-ES
8484;Iglesia Asilo das Irmanciñas dos Pobres;lugares;37;Edificios singulares;Arquitectura religiosa;Pi y Margall, nº 2;36202;;;El proyecto del edificio es de estilo neogótico y aparece firmado por el arquitecto Manuel Felipe Quintana en 1892, aunque las obras se terminaron en 1910.;http://www.turismodevigo.org/sites/turismodevigo/files/lug104.jpg;422.358.186.024.561;-872.897.226.962.498;;es-ES
8485;Iglesia de San Salvador de Coruxo;lugares;37;Edificios singulares;Arquitectura religiosa;Parroquia de Coruxo. Valle del Fragoso;36391;;;La actual iglesia fue, en su origen, una iglesia monasterial. Tiene planta basilical de tres naves y tres ábsides semicirculares, siendo el central más ancho y elevado.;http://www.turismodevigo.org/sites/turismodevigo/files/lug105.jpg;421.897.048.190.268;-877.532.564.412.162;;es-ES
8486;Iglesia de Santa Cristina;lugares;37;Edificios singulares;Arquitectura religiosa;Santa Cristina, s/n;36214;;;Iglesia de estilo románico, aunque desgraciadamente ha perdido gran parte de sus elementos románicos. Se lleva a cabo una remodelación en el último tercio del siglo XIX sobre el antiguo edificio.;http://www.turismodevigo.org/sites/turismodevigo/files/lug106.jpg;422.277.580.653.161;-869.560.585.941.034;;es-ES
8487;Iglesia de Santa María de Castrelos;lugares;37;Edificios singulares;Arquitectura religiosa;Rúa A Pastora;36213;;;Es el templo mejor conservado  del románico vigués, junto con la de Santiago de Bembrive y la de San Salvador de Corujo. Data del año 1216.;http://www.turismodevigo.org/sites/turismodevigo/files/lug107.jpg;422.105.307.739.239;-872.568.075.883.542;;es-ES
8488;Iglesia de Santiago O Maior;lugares;37;Edificios singulares;Arquitectura religiosa;Avda García Barbón, s/n;36201;;;Su elaboración se encarga a Manuel Felipe Quintana, quién en 1896 redacta definitivamente el proyecto. La iglesia tiene un corte medieval historicista;;;;;
8489;Paseo Avenida de Castelao;lugares;42;Jardines urbanos;Parque;Avda. de Castelao;36209;;;Constituye una importante zona verde en el núcleo de la ciudad dónde es posible practicar baloncesto en su cancha o simplemente pasear y relajarse.;http://www.turismodevigo.org/sites/turismodevigo/files/lug110.jpg;422.202.588.033.638;-873.949.315.574.245;;es-ES
8490;Pazo da Pastora;lugares;37;Edificios singulares;Edificio histórico;Rúa do Conde;36210;;;Se trata de una propiedad privada no visitable. Destaca el magnífico escudo de la fachada que presenta curiosos detalles escultóricos. La fachada suoreste data de 1815.;http://www.turismodevigo.org/sites/turismodevigo/files/lug111.jpg;422.205.364.372.103;-872.588.257.725.417;;es-ES
8491;Pazo da Raposeira;lugares;37;Edificios singulares;Edificio histórico;Raposeira;36214;;;Se trata de una propiedad privada no visitable. Se magnífica construcción en granito de dos plantas y con forma de U.;http://www.turismodevigo.org/sites/turismodevigo/files/lug112.jpg;422.155.363.924.702;-870.032.814.254.929;;es-ES
8492;Pazo de Castrelos;lugares;37;Edificios singulares;Edificio histórico;Parque de Castrelos;36213;986295075;;Fue declarado monumento histórico artístico desde 1955. En la actualidad es sede del Museo Municipal Quiñones de León en el que destaca la presencia de colecciones de Arqueología y de Pintura.;http://www.turismodevigo.org/sites/turismodevigo/files/lug113.jpg;42.213.311.575.337;-872.769.319.007.678;;es-ES
8493;Pazo de Ribeira;lugares;37;Edificios singulares;Edificio histórico;;36205;;;Se trata de una propiedad privada no visitable. El elemento más característico del pazo es el portalón.;;422.291.469.204.331;-869.810.573.715.797;;es-ES
8483;Grupo de Casas de Benito Sanjurjo;lugares;37;Edificios singulares;Arquitectura civil;Urzaiz, 11-23;36201;;;Grupo de siete casas promovidas por Benito Sanjurjo Ramírez de Arellano entre los años 1903-1912 y proyectadas por Michel Pacewicz y Jenaro de la Fuente Domínguez.;http://www.turismodevigo.org/sites/turismodevigo/files/lug103.jpg;422.357.032.808.222;-871.912.602.387.196;;es-ES
8508;Soportais do Berbés;lugares;37;Edificios singulares;Arquitectura civil;Praza da Constitución;36202;;;Declarados monumento histórico-artísticos el 8 de febrero de 1946. Su disposición recuerda las típicas calles santiaguesas. En su entorno destacan las edificaciones de corte marinero, casas pequeñas y pequeñas tabernas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug132.jpg;422.374.477.173.206;-872.799.196.493.196;;es-ES
8522;Cruceiro do adro da Igrexa de Beade;lugares;37;Edificios singulares;Arquitectura religiosa;A Igrexa, s/n;36312;;;La cruz es lisa y tiene a Cristo crucificado, con tres clavos, piernas flexionadas y la cabeza inclinada hacia el lado derecho. En el reverso aparece la Piedad. Se conservan además dos cruces lisas en la entrada del atrio sobre el muro.;http://www.turismodevigo.org/sites/turismodevigo/files/lug147.jpg;421.921.825.359.277;-870.686.499.209.293;;es-ES
8523;Cruceiro do adro da igrexa de Bembrive;lugares;37;Edificios singulares;Arquitectura religiosa;A Igrexa, s/n;36313;;;En el anverso tiene a Cristo crucificado con tres clavos y atado, con una calavera y dos tibias cruzadas a sus pies. En el reverso tiene a la Piedad con gran volumen de ropajes y un cristo.;http://www.turismodevigo.org/sites/turismodevigo/files/lug148.jpg;422.038.285.339.502;-868.691.324.300.314;;es-ES
8524;Cruceiro da Igrexa de Sta Cristina de Lavadores;lugares;37;Edificios singulares;Arquitectura religiosa;Igrexa de Sta. Cristina de Lavadores;36214;;;Del crucero original sólo se conserva la cruz en la que se representa a Cristo crucificado con tres clavos, en posición rígida y los brazos paralelos.;http://www.turismodevigo.org/sites/turismodevigo/files/lug150.jpg;422.267.001.927.865;-869.693.779.009.189;;es-ES
8525;Vivendas para a Compañía Carbonera;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 6, 7, 9;36201;;;Destaca la falta de elementos decorativos y las formas redondeadas nos hablan de un estilo racionalista. Como material constructivo se utilizó granito blanco de grano fino, extraído de la sierra de Castrelos, y pulido en la superficie.;http://www.turismodevigo.org/sites/turismodevigo/files/lug151.jpg;422.390.503.843.608;-872.258.298.315.118;;es-ES
8526;Cruz da Costa;lugares;37;Edificios singulares;Arquitectura religiosa;A Costa, s/n;36213;;;Tiene representados los elementos de la pasión y la inscripción ilegible dentro de una cartela.;http://www.turismodevigo.org/sites/turismodevigo/files/lug152.jpg;422.087.102.951.328;-87.213.517.269.346;;es-ES
8527;Cruceiro do adro da Igrexa de San Pedro de Sárdoma;lugares;37;Edificios singulares;Arquitectura religiosa;Laxe, s/n;36214;;;Se muestra a Cristo crucificado, y en el reverso está la Piedad con una Virgen orando, ambas muy logradas y de ropajes amplios.;http://www.turismodevigo.org/sites/turismodevigo/files/lug153.jpg;422.174.646.237.223;-871.149.356.638.286;;es-ES
8528;Cruceiro de Laxe;lugares;37;Edificios singulares;Arquitectura religiosa;Laxe, s/n;36214;;;En él aparece representada la crucifixión y la Piedad.;http://www.turismodevigo.org/sites/turismodevigo/files/lug154.jpg;422.170.268.153.568;-87.144.378.659.146;;es-ES
8529;Cruceiro do barrio da Costa;lugares;37;Edificios singulares;Arquitectura religiosa;A Costa, s/n;36213;;;La cruz es lisa, y en el anverso tiene a Cristo crucificado con tres clavos y piernas flexionadas. En el reverso está representada la Piedad, que sostiene a Cristo con una mano sobre la cintura.;http://www.turismodevigo.org/sites/turismodevigo/files/lug155.jpg;422.102.396.641.093;-872.522.161.249.598;;es-ES
8530;Cruceiro de Tarrío;lugares;37;Edificios singulares;Arquitectura religiosa;Tarrío, s/n;36391;;;Se representa la crucifixión y en el reverso la Piedad con un querubín debajo.;http://www.turismodevigo.org/sites/turismodevigo/files/lug156.jpg;421.925.236.358.592;-877.395.438.965.384;;es-ES
8531;Cruceiro do adro da Igrexa de Oia;lugares;37;Edificios singulares;Arquitectura religiosa;A Igrexa, s/n;36390;;;En la cruz tiene representados símbolos de la Pasión, como el martillo y la escalera.;http://www.turismodevigo.org/sites/turismodevigo/files/lug157.jpg;421.826.712.522.109;-880.143.805.678.495;;es-ES
8532;Cruz de Freixal;lugares;37;Edificios singulares;Arquitectura religiosa;Fragoselo, s/n;36391;;;"Cuenta la tradición que la ubicación de la cruz viene dada porque allí murió una ""pescantina"" que venía de Camos y que por eso se colocó allí la cruz.";http://www.turismodevigo.org/sites/turismodevigo/files/lug158.jpg;421.824.445.991.478;-876.712.900.575.638;;es-ES
8521;Cruceiro de Zamáns;lugares;37;Edificios singulares;Arquitectura religiosa;Zamáns, s/n;36310;;;Se representa la Crucifixión con un Cristo inexpresivo y rígido. En el reverso aparece representada la Piedad con un pequeño Cristo entre las rodillas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug146.jpg;421.547.396.137.659;-868.847.191.522.071;;es-ES
8520;Cruceiro do cemiterio de Bouzas;lugares;37;Edificios singulares;Arquitectura religiosa;Cemiterio de Bouzas;36213;;;La cruz es lisa y de sección cuadrangular. En el anverso tiene a Cristo crucificado con tres clavos. En el reverso tiene a la Piedad con una Virgen con las manos unidas y un Cristo de pequeñas dimensiones.;http://www.turismodevigo.org/sites/turismodevigo/files/lug145.jpg;422.130.995.587.747;-875.293.904.091.316;;es-ES
8509;Cruz de O Calvario de Candeán;lugares;37;Edificios singulares;Arquitectura religiosa;Candeán de Arriba, s/n;36217;;;Es una de las cruces que formaban parte del Vía Crucis.;http://www.turismodevigo.org/sites/turismodevigo/files/lug134.jpg;422.410.681.328.254;-866.895.100.150.479;;es-ES
8510;Cruz do lugar de Babío;lugares;37;Edificios singulares;Arquitectura religiosa;Babío, s/n;36312;;;"Se trata de un crucero atípico y que se parece más bien a una de las cruces que forman el ""Vía Crucis""";;421.923.785.641.791;-871.520.034.117.704;;es-ES
8511;Cruceiro do lugar de Cruceiro de Fragoselo;lugares;37;Edificios singulares;Arquitectura religiosa;Fragoselo, s/n;36391;;;Representa a Cristo crucificado, sujeto con tres clavos y las piernas flexionadas. Conserva restos de pintura azul en la cruz y parte del cuerpo.;http://www.turismodevigo.org/sites/turismodevigo/files/lug136.jpg;421.802.268.935.702;-876.403.120.158.451;;es-ES
8512;Cruz do Calvario de Cabral;lugares;37;Edificios singulares;Arquitectura religiosa;O Calvario, s/n;36218;;;Formaba parte del Vía Crucis, siendo posiblemente el punto final del mismo.Hoy en día aún se celebra la procesión de Viernes Santo hasta este lugar intentando conservar una tradición antigua.;http://www.turismodevigo.org/sites/turismodevigo/files/lug137.jpg;422.220.607.493.835;-865.538.439.794.432;;es-ES
8513;Cruz de Bouzós;lugares;37;Edificios singulares;Arquitectura religiosa;A Luz, s/n;36391;;;Dice la tradición que los entierros paraban delante de ella y se rezaba allí.;http://www.turismodevigo.org/sites/turismodevigo/files/lug138.jpg;421.872.747.927.348;-876.812.829.873.881;;es-ES
8514;Conjuntos Parciales del barrio viejo de Vigo;lugares;37;Edificios singulares;Arquitectura civil;Vigo;36202;;;Conjunto urbano no declarado como conjunto histórico, pero que funciona como tal.;http://www.turismodevigo.org/sites/turismodevigo/files/lug139.jpg;422.377.493.254.884;-872.833.108.580.292;;es-ES
8515;Cruz do Adro da Igrexa de San Salvador de Teis;lugares;37;Edificios singulares;Arquitectura religiosa;A Igrexa, s/n;36216;;;Formó parte del Vía Crucis procesional alrededor de la iglesia.;http://www.turismodevigo.org/sites/turismodevigo/files/lug140.jpg;422.574.265.504.594;-868.646.769.896.455;;es-ES
8516;Cruceiro vello;lugares;37;Edificios singulares;Arquitectura religiosa;Cruceiro de Bouzas, s/n;36208;;;En el anverso se nos presenta la crucifixión con un Cristo con tres clavos. En el reverso se observa la coronación de la Virgen por dos ángeles y una Virgen encima de la luna y la serpiente.;http://www.turismodevigo.org/sites/turismodevigo/files/lug141.jpg;422.243.016.251.919;-875.002.217.444.147;;es-ES
8517;Cruceiro do interior do cemiterio de Matamá;lugares;37;Edificios singulares;Arquitectura religiosa;Pereiró, s/n;36213;;;"Destacar que en frente del crucero hay un ""Pousadoiro"" de ataúdes que data de 1953.";http://www.turismodevigo.org/sites/turismodevigo/files/lug142.jpg;421.994.404.900.707;-873.744.216.564.666;;es-ES
8518;Cruceiro do cemiterio de Candeán;lugares;37;Edificios singulares;Arquitectura religiosa;Cemiterio de Candeán;36217;;;La cruz tiene nudos imitando la madera y es de sección circular. Tiene como única representación a Cristo crucificado con tres clavos y la cabeza ladeada.;http://www.turismodevigo.org/sites/turismodevigo/files/lug143.jpg;422.420.044.363.674;-86.651.816.684.592;;es-ES
8519;Cruceiro do cemiterio de Santa Mariña de Cabral;lugares;37;Edificios singulares;Arquitectura religiosa;A Igrexa, s/n;36218;;;Se representa a un Cristo crucificado con tres clavos y la cabeza inclinada, las piernas flexionadas y los brazos oblicuos, dando la sensación de que ya estaba muerto en la cruz. Un ángel aparece suspendido en el aire.;http://www.turismodevigo.org/sites/turismodevigo/files/lug144.jpg;422.234.922.906.772;-865.725.609.794.702;;es-ES
8450;Casa Sanjurjo;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 20;36201;;;El edificio fue diseñado en 1906, por Pacewicz. Constituye una de las obras del arquitecto con más influencias parisinas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug069.jpg;422.397.073.539.127;-872.119.494.846.791;;es-ES
8449;Casa Salvador Aranda Graña;lugares;37;Edificios singulares;Arquitectura civil;Concepción Arenal, 1;36201;;;El edificio fue diseñado en 1898 por Michel Pacewicz. Se trata de una casa de planta baja y dos pisos con tres áticos piramidales, y con óculos para la ventilación del bajocubierta.;http://www.turismodevigo.org/sites/turismodevigo/files/lug068.jpg;422.399.851.210.574;-872.091.718.757.219;;es-ES
8448;Casa Rosendo Silva;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 19;36201;;;El edificio fue diseñado en 1907 por Michel Pacewicz y Jenaro de la Fuente Domínguez. Su arquitectura es ecléctica hecha debido a las aportaciones de los arquitectos más famosos de la época.;http://www.turismodevigo.org/sites/turismodevigo/files/lug067.jpg;422.397.073.547.876;-872.091.718.621.402;;es-ES
8447;Casa Ramón Arbones;lugares;37;Edificios singulares;Arquitectura civil;Elduayen, 4;36202;;;El edificio fue diseñado en 1892 por Jenaro de la Fuente Domínguez. Fue edificada por el constructor Antonio González Romero.;http://www.turismodevigo.org/sites/turismodevigo/files/lug066.jpg;422.380.407.379.783;-872.702.794.684.211;;es-ES
8451;Casa Vicente Coma;lugares;37;Edificios singulares;Arquitectura civil;Urzaiz, 17;36201;;;El edificio fue diseñado en 1921 por el arquitecto Manuel Gómez Román. Destacan su buhardilla muy ornamentada, con dinteles en arco de medio punto y adornada con volutas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug070.jpg;422.354.383.026.287;-871.851.551.251.621;;es-ES
8452;Casas de Oya;lugares;37;Edificios singulares;Arquitectura civil;García Barbón, nº 15, 17, 19;36201;;;Edificio de estilo ecléctico de corte francés y base neobarroca de fuerte simetría.;http://www.turismodevigo.org/sites/turismodevigo/files/lug071.jpg;422.371.216.818.802;-871.869.545.469.442;;es-ES
8453;Casas para Álvaro López Mora;lugares;37;Edificios singulares;Arquitectura civil;Colón, 29-31;36201;;;El edificio fue diseñado en 1908 por Jenaro de la Fuente Domínguez. El que lleva el número 29 fue modificado por José Franco Montes en 1917, que le añadió dos buhardillas laterales. Ambos edificios fueron concebidos bajo planteamientos eclécticos.;http://www.turismodevigo.org/sites/turismodevigo/files/lug072.jpg;422.363.741.625.086;-872.008.388.044.108;;es-ES
8454;Casas para Joaquín Pérez Boullosa;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 24;36201;;;"El edificio fue diseñado en 1910 por José Franco Montes. Es el máximo representante de las influencias de la arquitectura ""sezessionista vienesa"" en el modernismo vigués.";http://www.turismodevigo.org/sites/turismodevigo/files/lug073.jpg;422.397.073.519.461;-872.175.047.297.855;;es-ES
8455;Castelo de San Sebastián;lugares;37;Edificios singulares;Construcción histórica;Parque de O Castro;36202;;;De O Castelo de San Sebastián solamente quedan los muros del lado norte, con dos garitas porque un baluarte y dos medios baluartes que se conservaban fueron derribados para construir sobre ellos el palacio Consistorial.;http://www.turismodevigo.org/sites/turismodevigo/files/lug074.jpg;422.369.292.300.832;-872.674.951.134.173;;es-ES
8456;Castelo do Castro;lugares;37;Edificios singulares;Construcción histórica;Parque de O Castro;36203;;;Fue construido en el s. XVII, al mismo tiempo que las murallas de la ciudad y el castillo de San Sebastián, por los ingenieros militares, Juan Villarroel y Prado y los hermanos Carlos y Fernando de Grunemberg.;http://www.turismodevigo.org/sites/turismodevigo/files/lug075.jpg;422.325.876.576.669;-872.616.134.062.013;;es-ES
8457;Castro y Fortaleza;lugares;37;Edificios singulares;Construcción histórica;Monte O Castro;36202;;;En 1926, y de manera fortuita, se produjeron los primeros hallazgos en la zona de restos de un poblado castreño. Posteriormente se pusieron al descubierto un total de 45 construcciones pertenecientes al período que va desde el s. II- I a. d. C.;http://www.turismodevigo.org/sites/turismodevigo/files/lug076.jpg;422.319.488.180.429;-872.627.985.016.231;;es-ES
8446;Casa Prudencio Nandín;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 13, 14;36201;;;El edificio fue diseñado por Jenaro de la Fuente Domínguez y construido en dos fases: la primera en 1892 y la segunda en 1900, pero constituye un conjunto. Es un edificio ecléctico y muy ornamentado.;http://www.turismodevigo.org/sites/turismodevigo/files/lug065.jpg;422.391.407.513.262;-872.139.456.925.014;;es-ES
8445;Casa Pereira Castro;lugares;37;Edificios singulares;Arquitectura civil;Plaza de la Constitución, 8;36202;;;Edificio del siglo XVIII, perteneciente a la Casa Pereira. Como ornamento tiene tres escudos de la familia.;http://www.turismodevigo.org/sites/turismodevigo/files/lug064.jpg;422.385.812.930.542;-87.262.169.428.509;;es-ES
8435;El antiguo Rectorado de la Universidad de Vigo;lugares;37;Edificios singulares;Arquitectura civil;Areal, 46, Esquina A Oporto 1;36201;;;El edificio actual es el único que mantiene una alineación distinta de los demás inmuebles de esta calle, por cambios en el proyecto inicial de edificación de dicha calle.;http://www.turismodevigo.org/sites/turismodevigo/files/lug054.jpg;422.389.215.697.612;-871.640.863.513.712;;es-ES
8436;Casa González Salgado;lugares;37;Edificios singulares;Arquitectura civil;Avda. Montero Ríos, 30 y 32;36201;;;El edificio fue diseñado en 1908 por Jenaro de la Fuente Domínguez. Es un edificio ecléctico con cuatro plantas y desván también simétrico y un ancho cuerpo central, algo saliente, con cuatro vanos enmarcados en almohadillados.;http://www.turismodevigo.org/sites/turismodevigo/files/lug055.jpg;422.404.836.253.924;-872.154.031.049.172;;es-ES
8437;Casa Hermanos Suárez;lugares;37;Edificios singulares;Arquitectura civil;Avda. Montero Ríos, 2;36202;;;El edificio fue diseñado por José Franco Montes en 1920. Se trata de un edificio de bajo y tres plantas, como la mayoría de las edificaciones del Ensanche Olloqui. Fue construido por el contratista Antonio González Romero.;http://www.turismodevigo.org/sites/turismodevigo/files/lug056.jpg;422.402.661.735.249;-87.241.348.760.891;;es-ES
8438;Casa Ledo;lugares;37;Edificios singulares;Arquitectura civil;Porta do Sol;36202;;;"El edificio fue diseñado en 1893 por Jenaro de la Fuente Domínguez. Tiene tres fachadas y cinco plantas. La fachada principal, que da a la ""Porta do Sol"", destaca por tener el eje de simetría centralizado.";http://www.turismodevigo.org/sites/turismodevigo/files/lug057.jpg;422.380.727.872.859;-87.261.730.655.921;;es-ES
8439;Casa Manuel Millán;lugares;37;Edificios singulares;Arquitectura civil;Lepanto, 5;36201;;;El edificio fue diseñado en 1921 por Manuel Gómez Román, para vivienda de Manuel Millán. Lo más destacable son los capites ecléctico-clasicistas, que sirven de ejemplo para ver la primera etapa del eclecticismo en la ciudad viguesa.;http://www.turismodevigo.org/sites/turismodevigo/files/lug058.jpg;422.346.986.836.673;-871.589.624.169.174;;es-ES
8440;Casa Marcelino Barreras;lugares;37;Edificios singulares;Arquitectura civil;Velázquez Moreno, 15-17;36202;;;El edificio fue diseñado en 1882 por Domingo Rodríguez Sesmero para Marcelino Barreras. Es un edificio simétrico con un chaflán en el que destacan las galerías de fundición que sirven de amplios miradores.;http://www.turismodevigo.org/sites/turismodevigo/files/lug059.jpg;422.374.852.221.841;-872.175.046.051.426;;es-ES
8441;Casa Odriozola;lugares;37;Edificios singulares;Arquitectura civil;García Barbón, nº 4;36201;;;El edificio fue diseñado en dos etapas. En 1875, Alejandro Rodríguez Sesmero, firmó una planta baja y dos pisos;;;;;
8442;Casa para Manuel Bárcena Franco;lugares;37;Edificios singulares;Arquitectura civil;Policarpo Sanz, 24;36202;;;Realizado en granito de cantería, es un edificio de estilo ecléctico. Tiene una planta baja y tres pisos, y no presenta ninguna alteración en relación con el proyecto inicial.;http://www.turismodevigo.org/sites/turismodevigo/files/lug061.jpg;422.374.852.219.878;-872.202.822.271.768;;es-ES
8443;Casa para María Iglesias Curty;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 4, 5;36201;;;El edificio fue diseñado por Jenaro de la Fuente Álvarez en 1940. El proyecto es marcadamente racionalista con formas redondeadas y sin ornamentación.;http://www.turismodevigo.org/sites/turismodevigo/files/lug062.jpg;422.390.170.221.635;-872.313.865.500.889;;es-ES
8444;Casa Pedro Román;lugares;37;Edificios singulares;Arquitectura civil;Joaquín Yánez, 12;36202;;;El edificio fue diseñado en 1889 por Jenaro de la Fuente Domínguez. Hoy es la Biblioteca Central, pero anteriormente fue un edificio comercial y también albergó el casino vigués.;http://www.turismodevigo.org/sites/turismodevigo/files/lug063.jpg;422.390.421.169.541;-872.526.941.810.899;;es-ES
8434;Casa Estanislao Durán;lugares;37;Edificios singulares;Arquitectura civil;Príncipe, 41;36202;;;Edificio de estilo ecléctico con influencia francesa, remarcada por la presencia de la mansarda superior con una serie de guardillas decoradas con frontón curvo e volutas nos laterales.;http://www.turismodevigo.org/sites/turismodevigo/files/lug053.jpg;422.366.519.238.619;-872.175.045.497.292;;es-ES
8482;Garaxe Americano;lugares;37;Edificios singulares;Arquitectura civil;García Barbón, 29;36201;;;Este edificio fue construido para la venta de automóviles, pero su apariencia monumentalista es propia de cualquier edificación institucional de la época.;http://www.turismodevigo.org/sites/turismodevigo/files/lug102.jpg;422.372.074.680.702;-871.786.178.591.829;;es-ES
8472;Edificio Miguel Seijo Serodio;lugares;37;Edificios singulares;Arquitectura civil;Tomás Alonso, 224;36208;;;El edificio fue diseñado en 1945 por el arquitecto Francisco Castro Represas. Destacan dos balconadas corridas con balaustrada y un balcón semicircular.;http://www.turismodevigo.org/sites/turismodevigo/files/lug091.jpg;422.240.613.703.943;-875.152.901.488.072;;es-ES
8473;Edificio Natalio Sanchón;lugares;37;Edificios singulares;Arquitectura civil;Policarpo Sanz, 22;36202;;;El edificio fue diseñado en 1935 por el arquitecto Francisco Castro Represas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug092.jpg;422.374.221.295.337;-872.295.035.617.771;;es-ES
8474;Edificio Núñez Berdiales;lugares;37;Edificios singulares;Arquitectura civil;Urzaiz, 42;36203;;;El edificio fue diseñado en 1905 por Pacewicz. Tiene una planta baja y tres altas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug093.jpg;422.347.743.346.027;-871.760.818.145.824;;es-ES
8475;Edificio para Francisco Solleiro Negrete;lugares;37;Edificios singulares;Arquitectura civil;Policarpo Sanz, 21;36202;;;El edificio fue diseñado en 1891 por Manuel Felipe Quintana. Destaca la simetría de sus fachadas unidas por un chaflán con galerías en las dos últimas plantas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug094.jpg;422.378.130.984.831;-872.205.686.545.205;;es-ES
8476;Edificio para Jesús Crespo Filgueira;lugares;37;Edificios singulares;Arquitectura civil;Cuba, 2, esquina a Urzaiz;36204;;;El edificio fue diseñado en 1938 por el arquitecto Francisco Castro Represas. Las obras de cantería fueron hechas por el maestro cantero Ángel García Martínez utilizando el granito blanco de la sierra de Castrelos y un acabado final de pulido.;http://www.turismodevigo.org/sites/turismodevigo/files/lug095.jpg;422.341.316.325.804;-871.591.627.783.067;;es-ES
8477;Edificio Simeón;lugares;37;Edificios singulares;Arquitectura civil;Porta do Sol, 6;36203;;;El edificio tiene tres pisos de los cuales el último es abuhardillado. La planta baja, dedicada al comercio, tiene un carácter suntuoso y monumental con una excelente cantería en granito.;http://www.turismodevigo.org/sites/turismodevigo/files/lug096.jpg;422.376.613.704.553;-872.500.908.910.496;;es-ES
